latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-37.785587,144.93976,19.0,36000,Australia/Sydney,GMT+10

time,temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_mean (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),sunshine_duration (s),rain_sum (mm),precipitation_sum (mm),snowfall_sum (cm),daylight_duration (s)
2020-03-17,19.4,26.6,11.1,17.4,24.7,9.6,41723.59,0.00,0.00,0.00,44163.78
2020-03-18,22.4,28.8,18.6,19.8,25.6,15.3,21868.87,0.00,0.00,0.00,44016.77
2020-03-19,24.4,32.0,17.9,22.9,29.3,18.0,31172.40,0.20,0.20,0.00,43869.40
2020-03-20,17.6,21.9,14.0,15.8,18.8,12.5,26176.17,0.50,0.50,0.00,43721.75
2020-03-21,15.4,18.0,13.4,13.7,16.3,11.6,29113.38,0.20,0.20,0.00,43573.91
2020-03-22,14.2,17.7,10.7,11.9,14.7,9.7,35911.01,0.80,0.80,0.00,43425.98
2020-03-23,14.6,17.5,10.4,11.8,14.2,8.9,34229.39,0.20,0.20,0.00,43278.06
2020-03-24,13.6,18.5,8.8,11.7,17.0,6.5,34542.24,0.00,0.00,0.00,43130.24
2020-03-25,14.9,17.5,12.6,12.5,13.3,11.6,30720.96,1.30,1.30,0.00,42982.61
2020-03-26,15.5,21.0,11.9,14.3,19.7,11.1,39629.47,0.00,0.00,0.00,42835.27
2020-03-27,18.3,26.8,10.8,17.4,25.4,10.0,39600.00,0.00,0.00,0.00,42688.29
2020-03-28,20.7,27.0,14.5,18.5,24.6,12.8,39717.85,0.00,0.00,0.00,42541.80
2020-03-29,20.9,25.8,17.8,18.5,22.2,15.6,19846.88,2.60,2.60,0.00,42395.88
2020-03-30,17.2,22.0,13.6,16.2,19.4,13.3,39600.00,0.00,0.00,0.00,42250.62
2020-03-31,15.5,20.6,10.4,14.9,19.8,9.7,39600.00,0.50,0.50,0.00,42106.12
2020-04-01,16.5,24.3,8.7,15.8,24.6,7.5,33422.91,1.20,1.20,0.00,41962.48
2020-04-02,16.9,21.4,15.2,17.5,21.8,15.9,18981.36,43.10,43.10,0.00,41819.80
2020-04-03,17.6,22.4,13.9,15.9,19.6,13.3,32507.34,2.10,2.10,0.00,41678.17
2020-04-04,12.6,16.0,8.9,9.6,15.9,5.2,26078.65,21.00,21.00,0.00,41536.87
2020-04-05,12.4,16.5,8.7,9.1,14.4,4.8,8607.73,5.90,5.90,0.00,41395.35
2020-04-06,12.5,15.7,8.8,10.6,12.7,6.9,30915.55,0.50,0.50,0.00,41253.72
2020-04-07,13.2,15.5,11.1,12.0,13.5,10.4,3854.02,1.50,1.50,0.00,41112.07
2020-04-08,14.2,18.2,11.6,13.0,15.9,10.2,31708.57,1.40,1.40,0.00,40970.47
2020-04-09,13.3,20.5,6.8,13.0,20.8,5.4,39448.15,0.00,0.00,0.00,40829.04
2020-04-10,16.3,21.2,11.0,15.1,20.1,9.5,36332.03,0.50,0.50,0.00,40687.84
2020-04-11,13.7,18.1,11.4,9.0,14.1,6.0,39153.66,4.50,4.50,0.00,40546.99
2020-04-12,12.2,14.1,9.6,9.9,11.9,8.4,7176.04,2.10,2.10,0.00,40406.58
2020-04-13,12.6,18.1,7.3,11.6,18.5,5.9,39101.45,0.00,0.00,0.00,40266.70
2020-04-14,16.7,22.0,12.2,14.5,19.8,10.0,28800.00,0.00,0.00,0.00,40127.45
2020-04-15,19.2,23.8,14.1,16.3,20.8,11.3,26949.22,0.00,0.00,0.00,39988.92
2020-04-16,16.9,20.5,10.4,14.8,18.5,8.1,35425.12,0.70,0.70,0.00,39851.23
2020-04-17,13.4,18.1,9.6,10.6,14.4,6.7,30673.70,0.40,0.40,0.00,39714.46
2020-04-18,13.3,16.0,11.1,11.5,13.8,9.0,27280.34,1.50,1.50,0.00,39578.72
2020-04-19,13.2,17.8,8.2,11.3,15.9,7.1,34279.88,0.00,0.00,0.00,39444.12
2020-04-20,14.8,19.8,11.9,11.3,17.2,6.2,25762.59,2.40,2.40,0.00,39310.78
2020-04-21,13.9,18.7,8.2,11.3,15.3,6.0,32876.78,0.00,0.00,0.00,39178.78
2020-04-22,13.7,17.0,11.1,12.4,15.3,10.2,31590.63,0.50,0.50,0.00,39048.26
2020-04-23,15.0,20.3,9.1,12.5,16.6,7.2,26876.41,2.50,2.50,0.00,38919.31
2020-04-24,15.3,20.4,11.4,14.4,19.5,10.0,37660.33,0.10,0.10,0.00,38791.24
2020-04-25,15.7,20.4,10.9,13.4,17.4,8.3,35067.95,1.80,1.80,0.00,38663.55
2020-04-26,14.5,16.9,9.1,12.9,15.7,7.4,31844.60,18.40,18.40,0.00,38536.36
2020-04-27,11.5,16.6,7.2,9.6,15.7,4.5,37340.20,0.00,0.00,0.00,38409.73
2020-04-28,13.6,18.8,7.6,10.7,15.6,5.2,28740.42,0.00,0.00,0.00,38283.80
2020-04-29,14.4,19.0,10.1,12.7,18.4,8.5,16780.69,22.30,22.30,0.00,38158.64
2020-04-30,10.1,13.9,6.6,7.0,9.8,2.6,31898.82,0.40,0.40,0.00,38034.37
2020-05-01,9.2,11.7,7.7,4.3,6.2,2.9,16857.55,6.00,6.00,0.00,37911.09
2020-05-02,10.6,12.8,9.4,5.9,7.4,4.6,32495.69,3.10,3.10,0.00,37788.90
2020-05-03,11.7,13.9,9.9,8.4,10.9,5.9,28733.72,0.20,0.20,0.00,37667.91
2020-05-04,11.5,13.6,10.1,10.0,12.5,7.4,4231.65,1.20,1.20,0.00,37548.25
2020-05-05,11.8,18.5,6.7,9.7,15.3,4.9,32616.74,0.00,0.00,0.00,37430.00
2020-05-06,15.0,18.5,11.9,11.7,15.0,8.7,28448.15,0.00,0.00,0.00,37313.30
2020-05-07,16.7,19.5,15.1,12.5,15.6,9.6,16305.42,0.40,0.40,0.00,37198.27
2020-05-08,15.0,18.6,11.6,12.3,15.2,9.6,35274.62,0.00,0.00,0.00,37085.00
2020-05-09,11.3,13.7,7.6,7.8,10.1,3.2,11864.19,6.50,6.50,0.00,36973.64
2020-05-10,9.6,13.7,6.0,6.4,10.7,2.5,33704.70,0.10,0.10,0.00,36864.30
2020-05-11,11.3,16.1,6.7,9.0,14.3,4.6,25926.29,0.50,0.50,0.00,36757.12
2020-05-12,12.0,15.2,9.5,8.0,11.3,5.4,23569.89,0.00,0.00,0.00,36652.20
2020-05-13,10.8,13.3,8.1,8.8,10.3,6.8,25200.00,5.80,5.80,0.00,36549.68
2020-05-14,8.8,13.4,5.1,6.7,11.5,2.5,27236.44,0.00,0.00,0.00,36448.97
2020-05-15,7.4,14.1,2.2,5.4,12.6,-0.2,34910.71,0.00,0.00,0.00,36349.64
2020-05-16,9.3,16.5,3.3,6.6,13.1,0.9,34859.80,0.00,0.00,0.00,36251.77
2020-05-17,8.0,15.9,2.6,6.1,15.0,0.2,34808.99,0.00,0.00,0.00,36155.47
2020-05-18,10.3,17.8,3.5,8.0,15.1,1.0,34758.39,0.00,0.00,0.00,36060.82
2020-05-19,13.6,17.2,9.8,10.4,14.1,6.6,28039.85,0.00,0.00,0.00,35967.93
2020-05-20,12.9,14.7,11.2,9.5,11.5,6.9,33237.09,11.00,11.00,0.00,35876.89
2020-05-21,10.2,12.6,9.2,7.6,8.8,6.5,14400.00,14.90,14.90,0.00,35787.81
2020-05-22,9.6,12.6,7.7,7.5,10.5,5.3,31312.86,1.70,1.70,0.00,35700.77
2020-05-23,9.9,12.9,5.7,7.8,10.5,3.8,19917.26,3.50,3.50,0.00,35615.89
2020-05-24,11.1,12.4,7.2,8.1,8.9,5.3,16517.59,1.20,1.20,0.00,35533.27
2020-05-25,8.9,14.2,4.9,6.6,11.8,2.1,31746.30,0.00,0.00,0.00,35453.00
2020-05-26,8.7,16.7,2.8,6.6,14.5,0.3,32740.91,0.00,0.00,0.00,35375.20
2020-05-27,11.9,14.9,8.5,9.4,12.2,6.2,14870.49,0.00,0.00,0.00,35299.97
2020-05-28,11.9,16.0,9.6,10.6,15.6,8.0,32457.60,0.20,0.20,0.00,35227.42
2020-05-29,11.1,15.8,7.6,8.8,13.0,5.2,33147.18,0.00,0.00,0.00,35157.65
2020-05-30,12.8,15.9,9.8,8.4,10.9,5.7,33504.54,0.00,0.00,0.00,35090.77
2020-05-31,13.2,16.6,11.1,9.9,14.1,7.6,25350.38,0.50,0.50,0.00,35026.88
2020-06-01,9.8,11.4,8.8,5.7,7.8,4.2,0.00,11.60,11.60,0.00,34966.11
2020-06-02,10.8,13.8,7.8,8.1,11.0,4.6,8289.50,1.40,1.40,0.00,34908.54
2020-06-03,10.8,12.3,8.4,6.9,7.6,6.2,24376.29,0.30,0.30,0.00,34853.86
2020-06-04,8.9,12.9,4.5,7.2,11.3,2.3,32400.00,0.00,0.00,0.00,34801.79
2020-06-05,7.2,13.3,2.4,5.1,11.5,-0.5,32624.60,0.00,0.00,0.00,34752.38
2020-06-06,8.5,12.4,4.7,6.7,10.8,2.5,10420.77,0.80,0.80,0.00,34705.67
2020-06-07,8.5,11.4,6.0,6.4,8.7,3.9,22850.92,0.00,0.00,0.00,34661.71
2020-06-08,5.9,11.8,1.8,3.9,10.4,-0.7,32400.00,0.00,0.00,0.00,34620.55
2020-06-09,6.5,13.5,1.0,3.5,10.4,-2.4,32695.18,0.00,0.00,0.00,34582.22
2020-06-10,8.6,15.8,3.6,6.5,15.0,0.5,32711.33,0.10,0.10,0.00,34546.77
2020-06-11,7.9,14.1,3.3,5.9,13.5,0.3,27068.80,0.00,0.00,0.00,34514.22
2020-06-12,8.0,14.4,2.5,5.3,10.6,-0.2,32403.14,0.00,0.00,0.00,34484.64
2020-06-13,12.4,14.4,8.1,8.8,10.8,5.7,7217.00,0.50,0.50,0.00,34458.05
2020-06-14,12.2,14.4,9.1,8.8,10.7,6.4,26661.01,10.80,10.80,0.00,34434.48
2020-06-15,13.8,16.7,12.4,10.9,13.8,9.0,25885.46,0.10,0.10,0.00,34414.00
2020-06-16,13.3,15.9,10.9,11.0,13.6,9.1,14411.57,0.80,0.80,0.00,34396.62
2020-06-17,9.1,13.1,4.2,7.4,11.7,1.9,30148.69,0.10,0.10,0.00,34382.38
2020-06-18,8.9,15.1,3.9,6.3,12.3,1.5,32400.00,0.00,0.00,0.00,34371.30
2020-06-19,13.3,17.0,8.6,10.2,13.4,6.4,32400.00,0.00,0.00,0.00,34363.44
2020-06-20,12.6,16.1,8.2,10.1,13.3,6.4,32400.00,4.10,4.10,0.00,34358.81
2020-06-21,8.7,11.6,7.0,7.1,10.5,4.8,11165.43,4.60,4.60,0.00,34357.45
2020-06-22,9.2,11.9,7.2,6.9,9.7,5.2,25571.67,9.80,9.80,0.00,34359.38
2020-06-23,10.7,13.6,8.6,9.2,11.7,6.4,32400.00,4.20,4.20,0.00,34364.68
2020-06-24,11.5,14.8,8.9,10.5,14.2,7.7,27239.89,3.60,3.60,0.00,34373.33
2020-06-25,11.3,15.1,8.9,8.8,11.5,6.7,18255.98,0.10,0.10,0.00,34385.30
2020-06-26,8.9,13.0,5.3,6.7,10.3,2.7,32400.00,0.30,0.30,0.00,34400.55
2020-06-27,8.4,12.2,4.6,7.0,10.8,2.7,24830.27,0.00,0.00,0.00,34419.02
2020-06-28,5.6,11.2,2.3,3.8,9.5,0.1,28841.10,0.00,0.00,0.00,34440.66
2020-06-29,6.0,14.3,1.0,3.4,11.9,-2.0,32400.00,0.00,0.00,0.00,34465.43
2020-06-30,8.9,13.3,3.0,5.6,9.0,0.2,29572.21,0.40,0.40,0.00,34493.27
2020-07-01,12.2,15.5,9.2,8.0,11.3,5.2,32400.00,0.30,0.30,0.00,34524.13
2020-07-02,10.7,13.8,7.8,7.1,9.3,5.4,32400.00,1.60,1.60,0.00,34557.96
2020-07-03,7.7,11.2,5.8,4.3,8.3,2.4,7011.35,8.00,8.00,0.00,34594.71
2020-07-04,9.3,13.1,5.6,6.4,9.8,2.4,17996.38,1.10,1.10,0.00,34634.31
2020-07-05,10.2,11.6,9.2,7.7,9.6,6.3,9179.33,1.30,1.30,0.00,34676.72
2020-07-06,10.2,12.8,8.1,8.4,10.5,6.1,22455.33,0.60,0.60,0.00,34721.88
2020-07-07,9.5,11.8,6.4,8.1,10.6,4.3,17218.27,1.20,1.20,0.00,34769.74
2020-07-08,8.4,13.2,4.7,6.2,10.6,2.8,31940.85,0.00,0.00,0.00,34820.22
2020-07-09,9.3,15.1,5.4,7.0,12.7,3.0,32460.91,0.00,0.00,0.00,34873.29
2020-07-10,10.3,15.4,7.2,8.5,12.6,5.2,21316.88,1.10,1.10,0.00,34928.88
2020-07-11,8.8,10.9,5.9,7.4,10.1,3.8,1901.67,10.10,10.10,0.00,34986.93
2020-07-12,10.0,12.9,8.1,8.1,10.5,6.5,32400.00,5.80,5.80,0.00,35047.39
2020-07-13,10.4,14.1,8.2,8.0,11.2,6.2,32411.80,0.70,0.70,0.00,35110.69
2020-07-14,9.5,13.1,7.2,7.0,10.0,5.0,32400.00,0.00,0.00,0.00,35177.09
2020-07-15,8.6,13.8,4.6,6.6,11.3,1.7,26025.97,0.10,0.10,0.00,35246.48
2020-07-16,7.3,11.2,4.7,5.6,9.3,2.1,20079.83,0.00,0.00,0.00,35318.75
2020-07-17,6.5,12.1,3.0,4.5,11.0,0.9,16743.52,0.00,0.00,0.00,35393.77
2020-07-18,8.8,12.3,3.9,4.5,7.4,0.9,17696.74,0.00,0.00,0.00,35471.43
2020-07-19,10.4,14.2,7.9,5.6,9.6,3.2,22963.00,3.10,3.10,0.00,35551.63
2020-07-20,9.4,12.2,7.0,6.0,8.5,3.5,31158.97,0.60,0.60,0.00,35634.25
2020-07-21,9.4,12.1,7.8,7.4,9.5,5.5,10275.23,0.00,0.00,0.00,35719.18
2020-07-22,9.5,12.4,7.8,7.6,9.2,5.9,21012.76,0.20,0.20,0.00,35806.31
2020-07-23,8.3,11.2,5.8,6.6,9.1,3.8,27582.06,0.50,0.50,0.00,35895.53
2020-07-24,6.8,11.4,3.2,3.6,7.2,-0.2,32850.02,0.00,0.00,0.00,35986.74
2020-07-25,5.7,11.0,2.0,3.3,9.2,-1.3,24377.79,0.00,0.00,0.00,36079.82
2020-07-26,8.6,12.8,4.8,7.2,12.4,2.5,21345.39,0.00,0.00,0.00,36174.69
2020-07-27,10.9,13.1,8.9,7.6,8.8,5.9,16264.51,1.60,1.60,0.00,36271.23
2020-07-28,10.5,13.9,7.4,8.0,11.6,5.3,15394.12,0.10,0.10,0.00,36369.33
2020-07-29,9.7,14.2,6.1,8.3,13.3,4.5,19051.50,0.00,0.00,0.00,36468.91
2020-07-30,9.7,13.4,5.8,7.8,11.0,3.7,33795.72,0.00,0.00,0.00,36569.86
2020-07-31,8.2,15.3,2.1,5.5,13.0,-0.6,32655.27,0.00,0.00,0.00,36672.09
2020-08-01,11.1,15.7,7.8,6.9,11.5,3.6,34316.39,0.00,0.00,0.00,36775.50
2020-08-02,11.2,15.6,7.7,7.8,11.8,4.0,34008.99,0.00,0.00,0.00,36880.73
2020-08-03,10.4,14.1,6.2,8.1,12.5,4.1,30961.89,1.30,1.30,0.00,36988.19
2020-08-04,6.4,8.9,3.8,1.9,6.0,-0.5,34686.10,5.60,5.80,0.14,37097.75
2020-08-05,7.5,9.9,4.8,3.3,5.9,-0.1,32400.00,3.10,3.10,0.00,37209.29
2020-08-06,7.8,11.3,5.1,5.0,8.2,2.3,29999.20,0.80,0.80,0.00,37322.70
2020-08-07,6.8,11.6,0.2,3.9,9.2,-2.3,686.35,3.70,3.70,0.00,37437.85
2020-08-08,11.2,14.9,9.1,8.4,12.3,5.5,15770.39,3.30,3.30,0.00,37554.62
2020-08-09,10.4,14.1,7.2,7.3,10.3,4.7,36453.59,0.10,0.10,0.00,37672.90
2020-08-10,7.8,13.4,3.4,5.8,12.3,0.3,37257.21,0.00,0.00,0.00,37792.58
2020-08-11,9.5,14.1,4.8,5.8,9.2,1.9,28800.00,0.00,0.00,0.00,37913.54
2020-08-12,11.9,14.4,10.4,8.6,10.8,6.5,21600.00,3.30,3.30,0.00,38035.67
2020-08-13,13.1,16.5,10.3,10.8,14.1,7.8,36004.70,2.30,2.30,0.00,38158.88
2020-08-14,12.8,16.6,10.1,11.1,14.7,7.7,35315.12,5.10,5.10,0.00,38283.04
2020-08-15,10.6,14.2,6.6,9.2,12.8,5.2,37316.12,1.40,1.40,0.00,38408.07
2020-08-16,10.7,13.1,8.9,8.2,10.4,6.5,20657.73,3.30,3.30,0.00,38533.86
2020-08-17,11.0,14.8,7.9,8.6,13.6,5.7,32300.95,1.10,1.10,0.00,38660.31
2020-08-18,11.4,15.6,8.8,8.1,12.7,5.5,36221.30,1.20,1.20,0.00,38787.32
2020-08-19,9.2,11.0,8.1,5.9,8.9,3.7,3860.27,6.50,6.50,0.00,38914.79
2020-08-20,10.5,13.5,8.4,6.5,9.1,4.1,32888.52,0.90,0.90,0.00,39042.64
2020-08-21,9.1,12.1,6.6,4.6,6.4,2.0,35949.19,1.30,1.30,0.00,39170.77
2020-08-22,7.2,9.9,5.7,2.9,5.3,1.1,22246.30,12.50,12.50,0.00,39299.87
2020-08-23,8.2,10.4,6.8,4.2,6.6,2.6,31122.82,5.20,5.20,0.00,39430.40
2020-08-24,7.7,11.2,5.9,4.9,7.6,2.5,33237.52,0.90,0.90,0.00,39562.26
2020-08-25,7.8,11.9,4.0,5.4,8.5,1.5,38158.82,1.20,1.20,0.00,39695.34
2020-08-26,8.7,13.6,4.2,6.4,11.4,1.8,36105.73,0.00,0.00,0.00,39829.55
2020-08-27,11.2,17.8,7.8,6.2,13.0,3.6,38094.89,3.50,3.50,0.00,39964.78
2020-08-28,9.9,15.4,5.4,7.4,14.0,2.7,39091.78,0.00,0.00,0.00,40100.93
2020-08-29,12.2,17.8,7.7,8.3,13.7,4.2,39142.18,0.00,0.00,0.00,40237.91
2020-08-30,13.6,18.5,9.1,8.8,14.3,5.2,17323.53,1.40,1.40,0.00,40375.63
2020-08-31,8.8,10.9,6.5,5.6,7.5,3.4,27670.80,0.40,0.40,0.00,40513.98
2020-09-01,9.4,14.1,4.0,6.1,9.8,1.1,39293.20,0.00,0.00,0.00,40652.87
2020-09-02,14.5,19.3,10.6,10.1,14.1,5.4,29274.75,2.30,2.30,0.00,40792.21
2020-09-03,14.0,18.5,10.8,10.7,13.2,8.0,32400.00,1.20,1.20,0.00,40931.93
2020-09-04,11.5,15.8,7.4,8.0,12.0,4.0,33215.18,0.00,0.00,0.00,41071.91
2020-09-05,11.7,15.9,7.9,9.4,13.4,6.1,39494.31,1.60,1.60,0.00,41212.08
2020-09-06,11.6,18.1,4.7,8.4,14.3,1.8,39544.57,0.00,0.00,0.00,41352.36
2020-09-07,15.9,21.1,10.2,11.7,16.9,5.6,39785.01,0.00,0.00,0.00,41492.64
2020-09-08,16.0,19.9,9.2,12.9,17.7,7.4,5032.36,3.20,3.20,0.00,41632.85
2020-09-09,11.0,14.4,8.4,8.2,10.7,5.9,36396.29,0.00,0.00,0.00,41772.90
2020-09-10,12.0,20.9,5.1,10.3,18.6,2.5,39652.38,0.00,0.00,0.00,41912.72
2020-09-11,14.8,18.9,10.4,10.8,15.1,6.1,30381.64,0.10,0.10,0.00,42053.01
2020-09-12,14.5,16.0,12.9,11.8,14.3,9.5,910.61,10.40,10.40,0.00,42194.26
2020-09-13,12.7,16.1,10.1,11.2,15.0,8.2,39199.21,12.80,12.80,0.00,42336.37
2020-09-14,11.6,16.0,6.3,9.1,13.1,3.9,40634.80,0.00,0.00,0.00,42479.25
2020-09-15,9.6,14.9,5.4,8.0,14.6,3.3,40295.12,0.00,0.00,0.00,42622.81
2020-09-16,13.9,21.0,6.2,10.9,18.2,3.7,38077.12,0.00,0.00,0.00,42766.96
2020-09-17,11.7,13.5,10.1,10.0,11.5,8.3,6275.86,3.70,3.70,0.00,42911.61
2020-09-18,12.7,18.5,7.9,12.2,19.0,6.7,27082.18,0.10,0.10,0.00,43056.67
2020-09-19,18.5,25.7,11.2,17.5,25.0,10.3,34511.09,0.30,0.30,0.00,43202.05
2020-09-20,19.0,21.9,16.8,16.4,18.7,13.7,42183.43,0.00,0.00,0.00,43347.67
2020-09-21,15.8,18.0,12.6,12.4,14.9,8.3,21600.00,2.10,2.10,0.00,43493.44
2020-09-22,13.2,17.0,10.4,8.7,11.4,6.9,42372.95,0.30,0.30,0.00,43639.26
2020-09-23,10.8,13.4,8.4,7.2,9.2,5.1,27495.56,2.30,2.30,0.00,43785.05
2020-09-24,10.0,13.2,6.7,6.0,9.0,3.0,29699.33,1.10,1.10,0.00,43930.72
2020-09-25,8.1,10.6,5.4,4.6,7.6,1.0,19259.35,8.80,8.80,0.00,44076.18
2020-09-26,9.2,12.7,5.1,4.8,9.4,0.7,38615.70,5.70,5.70,0.00,44221.36
2020-09-27,9.7,12.5,6.5,6.5,9.2,4.2,42841.28,0.80,0.80,0.00,44366.14
2020-09-28,8.8,13.2,5.1,6.8,12.0,3.1,39245.31,0.00,0.00,0.00,44510.45
2020-09-29,11.5,19.1,2.0,9.1,16.6,-0.4,38659.11,0.00,0.00,0.00,44654.20
2020-09-30,14.3,17.6,11.9,11.6,13.8,9.2,12220.77,8.00,8.00,0.00,44797.30
2020-10-01,12.7,18.9,7.1,9.6,14.4,4.9,43200.00,0.10,0.10,0.00,44940.50
2020-10-02,18.1,24.2,11.6,14.1,22.0,5.8,43200.00,0.00,0.00,0.00,45084.35
2020-10-03,20.9,25.8,12.7,16.4,22.3,11.3,37407.30,0.00,0.00,0.00,45228.72
2020-10-04,19.5,28.1,10.9,17.2,26.5,9.4,33179.17,0.10,0.10,0.00,45373.54
2020-10-05,10.8,12.1,9.4,7.7,9.6,5.7,9561.72,8.60,8.60,0.00,45518.70
2020-10-06,10.8,12.4,9.4,7.9,10.6,5.6,11004.55,1.40,1.40,0.00,45664.11
